search_term,page_number,link,pid,lid,title,price
bags for men,12,https://www.flipkart.com/safari-polo-3-23-l-laptop-backpack/p/itm3d87f0eb24c03?pid=BKPHY9H58KQNMDWS&lid=LSTBKPHY9H58KQNMDWS9B2WGG&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_12_464&otracker=search&fm=organic&iid=aca7f897-f387-4463-a508-ce86a982e3f2.BKPHY9H58KQNMDWS.SEARCH&ppt=sp&ppn=sp&ssid=mksldyqin40000001736321858768&qH=684bbff5435a7c2e,BKPHY9H58KQNMDWS,LSTBKPHY9H58KQNMDWS9B2WGG,SAFARI  Medium 23 L Laptop Backpack Polo 3  (Blue),₹529
bags for men,12,https://www.flipkart.com/krishiv-mountains-15-ltrs-casual-school-college-student-water-resistant-travel-l-backpack/p/itm9126fcbf976b6?pid=BKPGR7ZG6QTZ87WV&lid=LSTBKPGR7ZG6QTZ87WV7ZKK17&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_12_465&otracker=search&fm=organic&iid=aca7f897-f387-4463-a508-ce86a982e3f2.BKPGR7ZG6QTZ87WV.SEARCH&ppt=sp&ppn=sp&ssid=mksldyqin40000001736321858768&qH=684bbff5435a7c2e,BKPGR7ZG6QTZ87WV,LSTBKPGR7ZG6QTZ87WV7ZKK17,Krishiv  Small 15 L Backpack Mountains 15 Ltrs Casual / School / College / Student Water Resistant Travel  (Black),₹411
bags for men,12,https://www.flipkart.com/wildcraft-mytrix-1-23-l-backpack/p/itm537b879239de5?pid=BKPGU2AZWXHYG9BF&lid=LSTBKPGU2AZWXHYG9BFMPA3ZR&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_12_466&otracker=search&fm=organic&iid=aca7f897-f387-4463-a508-ce86a982e3f2.BKPGU2AZWXHYG9BF.SEARCH&ppt=sp&ppn=sp&ssid=mksldyqin40000001736321858768&qH=684bbff5435a7c2e,BKPGU2AZWXHYG9BF,LSTBKPGU2AZWXHYG9BFMPA3ZR,"Wildcraft  Medium 23 L Backpack MyTrix 1  (Pink, Purple)",₹619
bags for men,12,https://www.flipkart.com/queachua-hiking-bag-waterproof-backpack-walking-blue-black-10-l/p/itmbd274490226ac?pid=BKPG7T4BPEQD44AA&lid=LSTBKPG7T4BPEQD44AAJVFQWZ&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_12_467&otracker=search&fm=organic&iid=aca7f897-f387-4463-a508-ce86a982e3f2.BKPG7T4BPEQD44AA.SEARCH&ppt=sp&ppn=sp&ssid=mksldyqin40000001736321858768&qH=684bbff5435a7c2e,BKPG7T4BPEQD44AA,LSTBKPG7T4BPEQD44AAJVFQWZ,"QUEACHUA  Small 10 L Backpack Hiking Bag | Waterproof Backpack | Walking Backpack | Blue Black | 10 L  (Blue, Black)",₹595
bags for men,12,https://www.flipkart.com/lavie-sport-prodigy-laptop-22-l-backpack/p/itm901354271cf5f?pid=BKPGW86FDZZTHFDW&lid=LSTBKPGW86FDZZTHFDWWM1EEY&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_12_468&otracker=search&fm=organic&iid=aca7f897-f387-4463-a508-ce86a982e3f2.BKPGW86FDZZTHFDW.SEARCH&ppt=sp&ppn=sp&ssid=mksldyqin40000001736321858768&qH=684bbff5435a7c2e,BKPGW86FDZZTHFDW,LSTBKPGW86FDZZTHFDWWM1EEY,Lavie Sport  Medium 22 L Laptop Backpack Prodigy Laptop  (Green),"₹1,920"
bags for men,12,https://www.flipkart.com/goldstar-printed-bags-pencil-pouch-2nd-standard-onward-waterproof-backpack-35-l-laptop/p/itm1e2dcb72bb09c?pid=BKPHY529EHTMFH8T&lid=LSTBKPHY529EHTMFH8TT8KZNB&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_12_469&otracker=search&fm=organic&iid=aca7f897-f387-4463-a508-ce86a982e3f2.BKPHY529EHTMFH8T.SEARCH&ppt=sp&ppn=sp&ssid=mksldyqin40000001736321858768&qH=684bbff5435a7c2e,BKPHY529EHTMFH8T,LSTBKPHY529EHTMFH8TT8KZNB,Goldstar  Large 35 L Laptop Backpack PRINTED BAGS with Pencil Pouch 2nd Standard onward Waterproof Backpack  (Blue),₹472
bags for men,12,https://www.flipkart.com/puma-office-18-l-laptop-backpack/p/itm1ba37a1ee160d?pid=BKPFPQYFNQ9KBNNC&lid=LSTBKPFPQYFNQ9KBNNCKNM2KV&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_12_470&otracker=search&fm=organic&iid=aca7f897-f387-4463-a508-ce86a982e3f2.BKPFPQYFNQ9KBNNC.SEARCH&ppt=sp&ppn=sp&ssid=mksldyqin40000001736321858768&qH=684bbff5435a7c2e,BKPFPQYFNQ9KBNNC,LSTBKPFPQYFNQ9KBNNCKNM2KV,PUMA  Small 18 L Laptop Backpack OFFICE  (Black),₹899
bags for men,12,https://www.flipkart.com/tripto-neo-35-l-laptop-backpack/p/itm2d4a0872ebebe?pid=BKPH3CGTZXQZDHVR&lid=LSTBKPH3CGTZXQZDHVRDBW7WC&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_12_471&otracker=search&fm=organic&iid=aca7f897-f387-4463-a508-ce86a982e3f2.BKPH3CGTZXQZDHVR.SEARCH&ppt=sp&ppn=sp&ssid=mksldyqin40000001736321858768&qH=684bbff5435a7c2e,BKPH3CGTZXQZDHVR,LSTBKPH3CGTZXQZDHVRDBW7WC,"TRIPTO  Large 35 L Laptop Backpack NEO  (Blue, Yellow)",₹599
bags for men,12,https://www.flipkart.com/wildcraft-hype-m-25-l-backpack/p/itma2a3cfb46c3d1?pid=BKPGREJB8NDUTF3B&lid=LSTBKPGREJB8NDUTF3B1XVRYI&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_12_472&otracker=search&fm=organic&iid=aca7f897-f387-4463-a508-ce86a982e3f2.BKPGREJB8NDUTF3B.SEARCH&ppt=sp&ppn=sp&ssid=mksldyqin40000001736321858768&qH=684bbff5435a7c2e,BKPGREJB8NDUTF3B,LSTBKPGREJB8NDUTF3B1XVRYI,Wildcraft  Medium 25 L Backpack HYPE M  (Grey),₹425
bags for men,12,https://www.flipkart.com/provogue-spacy-freeride-unisex-bag-rain-cover-office-school-college-businessa-41l-41-l-laptop-backpack/p/itm234271bbbc253?pid=BKPGANCMGDT6GVFY&lid=LSTBKPGANCMGDT6GVFY2FKBJ0&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_12_473&otracker=search&fm=organic&iid=aca7f897-f387-4463-a508-ce86a982e3f2.BKPGANCMGDT6GVFY.SEARCH&ppt=sp&ppn=sp&ssid=mksldyqin40000001736321858768&qH=684bbff5435a7c2e,BKPGANCMGDT6GVFY,LSTBKPGANCMGDT6GVFY2FKBJ0,PROVOGUE  Large 41 L Laptop Backpack Spacy Freeride Unisex Bag with rain cover Office/School/College/BusinessA-41L  (Multicolor),₹699
bags for men,12,https://www.flipkart.com/plexy-unisex-water-proof-mountain-rucksackhiking-trekking-camping-bag-60-l-laptop-backpack/p/itmde52dbd37a176?pid=BKPHF5QYHKEYRDRS&lid=LSTBKPHF5QYHKEYRDRSXYWEGO&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_12_474&otracker=search&fm=organic&iid=aca7f897-f387-4463-a508-ce86a982e3f2.BKPHF5QYHKEYRDRS.SEARCH&ppt=sp&ppn=sp&ssid=mksldyqin40000001736321858768&qH=684bbff5435a7c2e,BKPHF5QYHKEYRDRS,LSTBKPHF5QYHKEYRDRSXYWEGO,PLEXY  Large 60 L Laptop Backpack UNISEX Water Proof Mountain RucksackHiking/Trekking/Camping Bag  (Grey),₹439
bags for men,12,https://www.flipkart.com/puma-individualrise-backpack-24-l-laptop/p/itm03aa60562e6dc?pid=BKPG5UX5BUHNZEYK&lid=LSTBKPG5UX5BUHNZEYKAHWXPN&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_12_475&otracker=search&fm=organic&iid=aca7f897-f387-4463-a508-ce86a982e3f2.BKPG5UX5BUHNZEYK.SEARCH&ppt=sp&ppn=sp&ssid=mksldyqin40000001736321858768&qH=684bbff5435a7c2e,BKPG5UX5BUHNZEYK,LSTBKPG5UX5BUHNZEYKAHWXPN,PUMA  Medium 24 L Laptop Backpack individualRISE Backpack  (Black),₹929
bags for men,12,https://www.flipkart.com/f-gear-tycoon-27-l-laptop-backpack/p/itmf3umausa7mga8?pid=BKPEV7GRRGVYNDWH&lid=LSTBKPEV7GRRGVYNDWHOTAV8S&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_12_476&otracker=search&fm=organic&iid=aca7f897-f387-4463-a508-ce86a982e3f2.BKPEV7GRRGVYNDWH.SEARCH&ppt=sp&ppn=sp&ssid=mksldyqin40000001736321858768&qH=684bbff5435a7c2e,BKPEV7GRRGVYNDWH,LSTBKPEV7GRRGVYNDWHOTAV8S,F GEAR  Medium 27 L Laptop Backpack Tycoon  (Brown),₹859
bags for men,12,https://www.flipkart.com/aristocrat-polyester-kane-h-dark-men-women-26-l-backpack/p/itm48c53dd7b1395?pid=BKPGJMU8GU5KZFBS&lid=LSTBKPGJMU8GU5KZFBS03RJFO&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_12_477&otracker=search&fm=organic&iid=aca7f897-f387-4463-a508-ce86a982e3f2.BKPGJMU8GU5KZFBS.SEARCH&ppt=sp&ppn=sp&ssid=mksldyqin40000001736321858768&qH=684bbff5435a7c2e,BKPGJMU8GU5KZFBS,LSTBKPGJMU8GU5KZFBS03RJFO,ARISTOCRAT  Medium 26 L Backpack Polyester Kane (H) Dark For Men & Women  (Grey),₹481
bags for men,12,https://www.flipkart.com/puma-core-pop-barrel-bag-5-l-laptop-backpack/p/itme685a00802cc6?pid=BKPHF6T9MYGKZUNG&lid=LSTBKPHF6T9MYGKZUNGXIDCED&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_12_478&otracker=search&fm=organic&iid=aca7f897-f387-4463-a508-ce86a982e3f2.BKPHF6T9MYGKZUNG.SEARCH&ppt=sp&ppn=sp&ssid=mksldyqin40000001736321858768&qH=684bbff5435a7c2e,BKPHF6T9MYGKZUNG,LSTBKPHF6T9MYGKZUNGXIDCED,PUMA  Small 5 L Laptop Backpack Core Pop Barrel Bag  (Pink),₹819
bags for men,12,https://www.flipkart.com/best-choice-premium-quality-school-bag-nursery-2nd-class-30-l-backpack/p/itmd5de0779224e1?pid=BKPGYKBMWUWFHMPZ&lid=LSTBKPGYKBMWUWFHMPZNIC26Z&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_12_479&otracker=search&fm=organic&iid=aca7f897-f387-4463-a508-ce86a982e3f2.BKPGYKBMWUWFHMPZ.SEARCH&ppt=sp&ppn=sp&ssid=mksldyqin40000001736321858768&qH=684bbff5435a7c2e,BKPGYKBMWUWFHMPZ,LSTBKPGYKBMWUWFHMPZNIC26Z,BEST CHOICE  Medium 30 L Backpack Premium quality School bag nursery to 2nd Class  (Blue),₹349
bags for men,12,https://www.flipkart.com/onego-multi-use-water-resistant-backpack-daily-use-college-office-study-travel-30-l-laptop/p/itmab0222ff14031?pid=BKPH43GWBH7JUSZG&lid=LSTBKPH43GWBH7JUSZGTSUTTK&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_12_480&otracker=search&fm=organic&iid=aca7f897-f387-4463-a508-ce86a982e3f2.BKPH43GWBH7JUSZG.SEARCH&ppt=sp&ppn=sp&ssid=mksldyqin40000001736321858768&qH=684bbff5435a7c2e,BKPH43GWBH7JUSZG,LSTBKPH43GWBH7JUSZGTSUTTK,ONEGO  Medium 30 L Laptop Backpack Multi-Use Water-Resistant Backpack for Daily Use College Office Study and Travel  (Black),₹479
bags for men,13,https://www.flipkart.com/wrogn-ashper-unisex-backpack-usb-port-rain-cover-40-l-laptop/p/itma83654f9a9bdb?pid=BKPGRZTDUGM6FHVH&lid=LSTBKPGRZTDUGM6FHVHWVM4HD&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_13_481&otracker=search&fm=organic&iid=d098fd17-1b6d-4046-9c97-a8c43ee23235.BKPGRZTDUGM6FHVH.SEARCH&ppt=sp&ppn=sp&ssid=uy0967s4sg0000001736321860649&qH=684bbff5435a7c2e,BKPGRZTDUGM6FHVH,LSTBKPGRZTDUGM6FHVHWVM4HD,WROGN  Large 40 L Laptop Backpack ASHPER Unisex Backpack with USB Port and Rain Cover  (Maroon),₹549
bags for men,13,https://www.flipkart.com/puma-ind-ll-19-l-backpack/p/itm67966f3de6b8a?pid=BKPGTFZBF7DZGQYZ&lid=LSTBKPGTFZBF7DZGQYZ7NEK2V&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_13_482&otracker=search&fm=organic&iid=d098fd17-1b6d-4046-9c97-a8c43ee23235.BKPGTFZBF7DZGQYZ.SEARCH&ppt=sp&ppn=sp&ssid=uy0967s4sg0000001736321860649&qH=684bbff5435a7c2e,BKPGTFZBF7DZGQYZ,LSTBKPGTFZBF7DZGQYZ7NEK2V,PUMA  Small 19 L Backpack IND ll  (Black),₹899
bags for men,13,https://www.flipkart.com/provogue-unisex-bag-rain-cover-office-school-college-business-45-l-backpack/p/itm3c312fe98c2d8?pid=BKPGHS2VSRNHEGJV&lid=LSTBKPGHS2VSRNHEGJVELDJYV&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_13_483&otracker=search&fm=organic&iid=d098fd17-1b6d-4046-9c97-a8c43ee23235.BKPGHS2VSRNHEGJV.SEARCH&ppt=sp&ppn=sp&ssid=uy0967s4sg0000001736321860649&qH=684bbff5435a7c2e,BKPGHS2VSRNHEGJV,LSTBKPGHS2VSRNHEGJVELDJYV,PROVOGUE  Large 45 L Laptop Backpack Unisex Bag with rain cover Office/School/College/Business  (Multicolor),₹699
bags for men,13,https://www.flipkart.com/genie-poppins-women-school-bags-girls-36-l-laptop-backpack/p/itm1e67a36d3a2fe?pid=BAGGBEDKQRGVSGSN&lid=LSTBAGGBEDKQRGVSGSNOKJUTQ&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_13_484&otracker=search&fm=organic&iid=d098fd17-1b6d-4046-9c97-a8c43ee23235.BAGGBEDKQRGVSGSN.SEARCH&ppt=sp&ppn=sp&ssid=uy0967s4sg0000001736321860649&qH=684bbff5435a7c2e,BAGGBEDKQRGVSGSN,LSTBAGGBEDKQRGVSGSNOKJUTQ,"Genie  Large 36 L Laptop Backpack Poppins for Women,School Bags for Girls  (Blue)",₹799
bags for men,13,https://www.flipkart.com/f-gear-military-tactical-marpat-navy-digital-camo-29-l-backpack/p/itmf9dahhxh3vzvx?pid=BKPF9D7ZDGTURZGZ&lid=LSTBKPF9D7ZDGTURZGZD4RNAZ&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_13_485&otracker=search&fm=organic&iid=d098fd17-1b6d-4046-9c97-a8c43ee23235.BKPF9D7ZDGTURZGZ.SEARCH&ppt=sp&ppn=sp&ssid=uy0967s4sg0000001736321860649&qH=684bbff5435a7c2e,BKPF9D7ZDGTURZGZ,LSTBKPF9D7ZDGTURZGZD4RNAZ,F GEAR  Medium 29 L Backpack Military Tactical Marpat Navy Digital Camo  (Blue),"₹3,180"
bags for men,13,https://www.flipkart.com/provogue-comet-3-compartment-premium-quality-office-college-school-travel-laptop-bag-upto-15-6-internal-organiser-35-l-backpack/p/itmcf5bbb502c5b8?pid=BKPG85FQJDBHESU8&lid=LSTBKPG85FQJDBHESU88ILM0R&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_13_486&otracker=search&fm=organic&iid=d098fd17-1b6d-4046-9c97-a8c43ee23235.BKPG85FQJDBHESU8.SEARCH&ppt=sp&ppn=sp&ssid=uy0967s4sg0000001736321860649&qH=684bbff5435a7c2e,BKPG85FQJDBHESU8,LSTBKPG85FQJDBHESU88ILM0R,"PROVOGUE  Large 35 L Laptop Backpack COMET -3 Compartment Premium Quality, Office/College/School/Travel Laptop Bag for upto 15.6” Laptop with internal organiser  (Black, Red)",₹729
bags for men,13,https://www.flipkart.com/onego-office-messenger-bag-compact-laptop-tablet-carrying-case-briefcase-22-l-backpack/p/itmd7cefd0b29871?pid=BKPH6Z2JVG58JGWS&lid=LSTBKPH6Z2JVG58JGWSZZZINZ&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_13_487&otracker=search&fm=organic&iid=d098fd17-1b6d-4046-9c97-a8c43ee23235.BKPH6Z2JVG58JGWS.SEARCH&ppt=sp&ppn=sp&ssid=uy0967s4sg0000001736321860649&qH=684bbff5435a7c2e,BKPH6Z2JVG58JGWS,LSTBKPH6Z2JVG58JGWSZZZINZ,ONEGO  Medium 22 L Backpack Office & Messenger Bag Compact | Laptop & Tablet Carrying Case | Briefcase  (Blue),₹454
bags for men,13,https://www.flipkart.com/lavie-sport-triumph-29-l-laptop-backpack/p/itm1ff771780a81e?pid=BKPGYDVG2UVQ2AAW&lid=LSTBKPGYDVG2UVQ2AAWYDXUME&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_13_488&otracker=search&fm=organic&iid=d098fd17-1b6d-4046-9c97-a8c43ee23235.BKPGYDVG2UVQ2AAW.SEARCH&ppt=sp&ppn=sp&ssid=uy0967s4sg0000001736321860649&qH=684bbff5435a7c2e,BKPGYDVG2UVQ2AAW,LSTBKPGYDVG2UVQ2AAWYDXUME,Lavie Sport  Medium 29 L Laptop Backpack Triumph  (Blue),₹609
bags for men,13,https://www.flipkart.com/mom-s-gadgets-laptop-backpack-hammer-premium-waterproof-bag-travelling-trekking-rucksack-45-l/p/itmb02d78e1a6e54?pid=BKPH2URG6NPGW2XV&lid=LSTBKPH2URG6NPGW2XVQQBTLX&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_13_489&otracker=search&fm=organic&iid=d098fd17-1b6d-4046-9c97-a8c43ee23235.BKPH2URG6NPGW2XV.SEARCH&ppt=sp&ppn=sp&ssid=uy0967s4sg0000001736321860649&qH=684bbff5435a7c2e,BKPH2URG6NPGW2XV,LSTBKPH2URG6NPGW2XVQQBTLX,"MOM'S GADGETS  Large 45 L Laptop Backpack Laptop Backpack Hammer Premium Waterproof Bag For Travelling Trekking Rucksack  (Blue, Grey)",₹649
bags for men,13,https://www.flipkart.com/kumar-s-trend-unisex-camouflage-army-military-dori-bag-20-l-backpack/p/itm0e1f7f35f9370?pid=BKPGF4XJARDA7CZF&lid=LSTBKPGF4XJARDA7CZFP7V0KX&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_13_490&otracker=search&fm=organic&iid=d098fd17-1b6d-4046-9c97-a8c43ee23235.BKPGF4XJARDA7CZF.SEARCH&ppt=sp&ppn=sp&ssid=uy0967s4sg0000001736321860649&qH=684bbff5435a7c2e,BKPGF4XJARDA7CZF,LSTBKPGF4XJARDA7CZFP7V0KX,Kumar's Trend  Small 20 L Backpack Unisex Camouflage Army Military Dori Bag  (Multicolor),₹149
bags for men,13,https://www.flipkart.com/skybags-xeno-02-laptop-backpack-e-blue-32-l/p/itm9bf62c072b9b5?pid=BKPGRSC7DHKTSPHY&lid=LSTBKPGRSC7DHKTSPHY0TAD8I&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_13_491&otracker=search&fm=organic&iid=d098fd17-1b6d-4046-9c97-a8c43ee23235.BKPGRSC7DHKTSPHY.SEARCH&ppt=sp&ppn=sp&ssid=uy0967s4sg0000001736321860649&qH=684bbff5435a7c2e,BKPGRSC7DHKTSPHY,LSTBKPGRSC7DHKTSPHY0TAD8I,SKYBAGS  Large 32 L Backpack XENO 02 LAPTOP BACKPACK (E) BLUE  (Blue),₹749
bags for men,13,https://www.flipkart.com/brightstar-unisex-backpack-college-office-casual-school-36-l/p/itm665c7e7b25c3b?pid=BKPH5YP52EDTHMUR&lid=LSTBKPH5YP52EDTHMURYUIZIP&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_13_492&otracker=search&fm=organic&iid=d098fd17-1b6d-4046-9c97-a8c43ee23235.BKPH5YP52EDTHMUR.SEARCH&ppt=sp&ppn=sp&ssid=uy0967s4sg0000001736321860649&qH=684bbff5435a7c2e,BKPH5YP52EDTHMUR,LSTBKPH5YP52EDTHMURYUIZIP,Brightstar  Large 36 L Laptop Backpack Unisex backpack for College/Office/Casual/School  (Multicolor),₹334
bags for men,13,https://www.flipkart.com/lenovo-t210-17-l-laptop-backpack/p/itm824b3b8759599?pid=BKPGVP3VAHDWDYRZ&lid=LSTBKPGVP3VAHDWDYRZNOD5DD&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_13_493&otracker=search&fm=organic&iid=d098fd17-1b6d-4046-9c97-a8c43ee23235.BKPGVP3VAHDWDYRZ.SEARCH&ppt=sp&ppn=sp&ssid=uy0967s4sg0000001736321860649&qH=684bbff5435a7c2e,BKPGVP3VAHDWDYRZ,LSTBKPGVP3VAHDWDYRZNOD5DD,Lenovo  Small 17 L Laptop Backpack T210  (Black),₹634
bags for men,13,https://www.flipkart.com/arctic-fox-dark-32-l-laptop-backpack/p/itme1002246ae981?pid=BKPGXZ4YHAABBYVW&lid=LSTBKPGXZ4YHAABBYVWUG7VHP&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_13_494&otracker=search&fm=organic&iid=d098fd17-1b6d-4046-9c97-a8c43ee23235.BKPGXZ4YHAABBYVW.SEARCH&ppt=sp&ppn=sp&ssid=uy0967s4sg0000001736321860649&qH=684bbff5435a7c2e,BKPGXZ4YHAABBYVW,LSTBKPGXZ4YHAABBYVWUG7VHP,Arctic Fox  Large 32 L Laptop Backpack Dark  (Black),"₹1,099"
bags for men,13,https://www.flipkart.com/martucci-jaden-anti-theft-number-lock-bag-usb-charging-port-men-women-28-l-laptop-backpack/p/itm2150843287841?pid=BKPH64G7J8XYQCY6&lid=LSTBKPH64G7J8XYQCY6FGA7SV&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_13_495&otracker=search&fm=organic&iid=d098fd17-1b6d-4046-9c97-a8c43ee23235.BKPH64G7J8XYQCY6.SEARCH&ppt=sp&ppn=sp&ssid=uy0967s4sg0000001736321860649&qH=684bbff5435a7c2e,BKPH64G7J8XYQCY6,LSTBKPH64G7J8XYQCY6FGA7SV,Martucci  Medium 28 L Laptop Backpack JADEN Anti Theft Number Lock Bag with USB Charging Port for Men & Women  (Black),₹699
bags for men,13,https://www.flipkart.com/hrx-hrithik-roshan-seltos-unisex-bag-rain-cover-office-school-college-businessa-40l-40-l-backpack/p/itm152a9aed6d94b?pid=BKPH5JZHJRYUNVGF&lid=LSTBKPH5JZHJRYUNVGFL8UMWF&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_13_496&otracker=search&fm=organic&iid=d098fd17-1b6d-4046-9c97-a8c43ee23235.BKPH5JZHJRYUNVGF.SEARCH&ppt=sp&ppn=sp&ssid=uy0967s4sg0000001736321860649&qH=684bbff5435a7c2e,BKPH5JZHJRYUNVGF,LSTBKPH5JZHJRYUNVGFL8UMWF,HRX by Hrithik Roshan  Large 40 L Laptop Backpack SELTOS Unisex Bag with rain cover Office/School/College/BusinessA-40L  (Black),₹899
bags for men,13,https://www.flipkart.com/zoyaebazar-kechua-backpack-1-l/p/itm414b812d89135?pid=BKPH7EBW8UYGGJFV&lid=LSTBKPH7EBW8UYGGJFVKGV94M&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_13_497&otracker=search&fm=organic&iid=d098fd17-1b6d-4046-9c97-a8c43ee23235.BKPH7EBW8UYGGJFV.SEARCH&ppt=sp&ppn=sp&ssid=uy0967s4sg0000001736321860649&qH=684bbff5435a7c2e,BKPH7EBW8UYGGJFV,LSTBKPH7EBW8UYGGJFVKGV94M,Zoyaebazar  Small 1 L Laptop Backpack kechua backpack  (Black),₹599
bags for men,13,https://www.flipkart.com/onego-water-resistant-backpack-college-office-library-travel-study-work-30-l-laptop/p/itm250cf1525803f?pid=BKPH427EP4FN6H68&lid=LSTBKPH427EP4FN6H68IXSDGZ&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_13_498&otracker=search&fm=organic&iid=d098fd17-1b6d-4046-9c97-a8c43ee23235.BKPH427EP4FN6H68.SEARCH&ppt=sp&ppn=sp&ssid=uy0967s4sg0000001736321860649&qH=684bbff5435a7c2e,BKPH427EP4FN6H68,LSTBKPH427EP4FN6H68IXSDGZ,"ONEGO  Medium 30 L Laptop Backpack Water-Resistant Backpack for College, Office, Library, Travel, Study & Work  (Grey)",₹479
bags for men,13,https://www.flipkart.com/wildcraft-slash-38-l-laptop-backpack/p/itme87e5593ed458?pid=BKPGREJAAYUYPXPK&lid=LSTBKPGREJAAYUYPXPKNBYJNB&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_13_499&otracker=search&fm=organic&iid=d098fd17-1b6d-4046-9c97-a8c43ee23235.BKPGREJAAYUYPXPK.SEARCH&ppt=sp&ppn=sp&ssid=uy0967s4sg0000001736321860649&qH=684bbff5435a7c2e,BKPGREJAAYUYPXPK,LSTBKPGREJAAYUYPXPKNBYJNB,"Wildcraft  Large 38 L Laptop Backpack Slash  (Blue, Yellow)","₹1,109"
bags for men,13,https://www.flipkart.com/hrx-hrithik-roshan-leather-anti-theft-casual-laptop-backpack-usb-port-35-l/p/itmc46c4654577f9?pid=BKPHF5S2EZXK6BYN&lid=LSTBKPHF5S2EZXK6BYNDH0MMC&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_13_500&otracker=search&fm=organic&iid=d098fd17-1b6d-4046-9c97-a8c43ee23235.BKPHF5S2EZXK6BYN.SEARCH&ppt=sp&ppn=sp&ssid=uy0967s4sg0000001736321860649&qH=684bbff5435a7c2e,BKPHF5S2EZXK6BYN,LSTBKPHF5S2EZXK6BYNDH0MMC,HRX by Hrithik Roshan  Large 35 L Laptop Backpack Leather Anti Theft Casual Laptop Backpack witH USB PORT  (Brown),₹999
bags for men,13,https://www.flipkart.com/provogue-jersey-45-l-laptop-backpack/p/itm0bd8fcb57af14?pid=BKPFVEMGBZESTEMM&lid=LSTBKPFVEMGBZESTEMMRR5PZX&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_13_501&otracker=search&fm=organic&iid=d098fd17-1b6d-4046-9c97-a8c43ee23235.BKPFVEMGBZESTEMM.SEARCH&ppt=sp&ppn=sp&ssid=uy0967s4sg0000001736321860649&qH=684bbff5435a7c2e,BKPFVEMGBZESTEMM,LSTBKPFVEMGBZESTEMMRR5PZX,PROVOGUE  Large 45 L Laptop Backpack JERSEY  (Grey),₹699
bags for men,13,https://www.flipkart.com/roadster-unique-aesthetic-30-l-laptop-backpack/p/itm3219348b84f1c?pid=BKPGVEAXSMGTYUCU&lid=LSTBKPGVEAXSMGTYUCUNUQINR&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_13_502&otracker=search&fm=organic&iid=d098fd17-1b6d-4046-9c97-a8c43ee23235.BKPGVEAXSMGTYUCU.SEARCH&ppt=sp&ppn=sp&ssid=uy0967s4sg0000001736321860649&qH=684bbff5435a7c2e,BKPGVEAXSMGTYUCU,LSTBKPGVEAXSMGTYUCUNUQINR,Roadster  Medium 30 L Laptop Backpack Unique Aesthetic  (Black),₹499
